# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  120       4.600106285220e-10       1.442234659227e-13      -4.933211740661e-12       0.000000000000e+00       6.358519537387e-12       9.710178030943e-13      -6.084730872192e-15 
  121       4.647756551270e-10       1.455337742042e-13      -5.013837528870e-12       0.000000000000e+00       6.216916149389e-12       9.543257995704e-13      -6.010657058738e-15 
  122       4.695538726974e-10       1.467872853210e-13      -5.093067428634e-12       0.000000000000e+00       6.079128578774e-12       9.379912458238e-13      -5.935611084195e-15 
  123       4.743437721711e-10       1.479825531779e-13      -5.170822476258e-12       0.000000000000e+00       5.944822778221e-12       9.219758767614e-13      -5.859619514456e-15 
  124       4.791445028315e-10       1.491183662551e-13      -5.247027856360e-12       0.000000000000e+00       5.813951013371e-12       9.062783365347e-13      -5.782828042378e-15 
  125       4.839553308803e-10       1.501936108975e-13      -5.321609938381e-12       0.000000000000e+00       5.686527198767e-12       8.909056633195e-13      -5.705417993823e-15 
  126       4.887754493372e-10       1.512072247205e-13      -5.394495266286e-12       0.000000000000e+00       5.562548264453e-12       8.758633171818e-13      -5.627577268546e-15 
  127       4.936039759302e-10       1.521581982356e-13      -5.465610593392e-12       0.000000000000e+00       5.441993661807e-12       8.611551301229e-13      -5.549500408500e-15 
  128       4.984399509861e-10       1.530455764768e-13      -5.534882917197e-12       0.000000000000e+00       5.324824869362e-12       8.467832561239e-13      -5.471388666139e-15 
  129       5.032823353208e-10       1.538684606267e-13      -5.602239514211e-12       0.000000000000e+00       5.210984898636e-12       8.327481211904e-13      -5.393450072725e-15 
